hemis_credits_total,hemis_credits_passed,hemis_credits_failed,hemis_credit_pass_rate,target_success_75,matric_school_name,teaching_language,teacher_language_alternation_helped,school_language_same_as_home,english_language_level,school_fee_source,matric_class_size,school_location,school_facilities_count,school_facilities_used_count,school_commute_mode,used_online_learning,school_leadership_activity,school_meal_source,school_academic_achievement,home_resources_count,family_attended_university,home_location,general_support_source,has_dependents,number_of_dependents,has_disability_or_special_needs,plans_part_time_work,part_time_hours,concern_academic,concern_financial,concern_adjustment_belonging,concern_accommodation_transport,concern_safety_health,concern_time_management,concern_any,programme_choice,first_choice_influence,university_accommodation,accommodation_type,accommodation_internet,accommodation_backup_power,distance_from_campus,travel_to_campus,travel_time_to_8am,devices_owned_count,tuition_funding,accommodation_funding,living_expense_funding,applied_nsfas,nsfas_approved,father_employment_status,mother_employment_status
,,,,,Iingcinga Zethu SS,Xhosa,1.0,1.0,Second,No fee-paying school,Between 31 and 40,Township,8,8,Walking,0.0,0.0,School based feeding programme,Bachelor,5,1.0,Township,Both Parents,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,1,First,Job Security,University Residence,Self Catering,1.0,,Less than 5km,Walking,less than 30 minutes,1,Government scholarship/bursary,Government scholarship/bursary,Government scholarship/bursary,0.0,0.0,,
,,,,,Bryanston High School,English,0.0,0.0,Second,Parents or guardians,Between 20 and 30,Suburb/City/Town,12,11,Dropped off by parent or relative,1.0,1.0,Parents provided lunch box.,Bachelor,5,1.0,Suburb/City/Town,Single Parent,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,First,Passion,University Residence,Self Catering,1.0,1.0,Between 20km and 30km,University bus service,Between 31 minutes and an hour,2,Government scholarship/bursary,Parent/Parents,Government scholarship/bursary,,,,Employed and earning salary/wages
,,,,,Calvin College,English,0.0,1.0,First,Parents or guardians,Less than 20,Township,11,10,Public Transport,0.0,1.0,Parents provided lunch money,Bachelor,2,0.0,Rural Village,Single Parent,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,1,First,The desire to make a difference,University Residence,Self Catering,1.0,0.0,Less than 5km,Walking,less than 30 minutes,2,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Executive Academy,IsiXhosa,1.0,1.0,First,Parents or guardians,Greater than 80,Rural Village,11,10,Boarding school,0.0,0.0,Three meals a day,Bachelor,2,1.0,Rural Village,Single Parent,0.0,0.0,0.0,1.0,6.0,1,1,0,0,1,1,1,First,Passion,University Residence,Self Catering,1.0,0.0,Less than 5km,Walking,less than 30 minutes,2,NSFAS,NSFAS,NSFAS,1.0,1.0,,
1.0,1.0,0.0,1.0,1.0,Springs Girls' High School,English,0.0,0.0,Second,Parents or guardians,Between 20 and 30,Suburb/City/Town,11,11,Public Transport,0.0,0.0,Parents provided lunch box.,Bachelor,4,1.0,Township,Single Parent,0.0,0.0,0.0,1.0,5.0,0,0,0,0,0,1,1,First,Passion,University Residence,Self Catering,1.0,0.0,Less than 5km,Walking,less than 30 minutes,2,"Bursary e.g., Eskom, Sasol etc.","Bursary e.g., Eskom, Sasol etc","Bursary e.g., Eskom, Sasol etc.",,,,
,,,,,Nelson Ramodike Secondary school ,Sepedi,1.0,0.0,First,No fee-paying school,Between 61 and 80,Rural Village,7,6,Public Transport,1.0,0.0,Parents provided lunch money,Bachelor,1,0.0,Rural Village,Both Parents,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,1,First,Role Models,University Residence,Self Catering,1.0,0.0,Less than 5km,Walking,less than 30 minutes,1,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,MICHA KGASI,Setswana,0.0,1.0,Second,Government scholarship/bursary,Greater than 80,Rural Village,5,5,Walking,0.0,0.0,School based feeding programme,School leaving,2,1.0,Rural Village,Single Parent,1.0,2.0,0.0,0.0,0.0,1,1,1,0,1,1,1,First,Passion,University Residence,Self Catering,1.0,1.0,Less than 5km,Walking,less than 30 minutes,1,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Hlokozi High School,IsiZulu,1.0,1.0,Second,No fee-paying school,Less than 20,Public,5,5,Walking,0.0,0.0,One meal a day at home,Bachelor,1,1.0,Rural Village,No support,1.0,3.0,0.0,1.0,11.0,1,1,1,0,1,1,1,First,Passion,University Residence,Self Catering,1.0,1.0,Less than 5km,Walking,Between 31 minutes and an hour,1,Funding arrangements not analyzed (if none of the above options apply),Funding arrangements not finalized (if none of the above options apply),Funding arrangements not finalized (if none of the above options apply),,,,
,,,,,Nkwangulatilo Education Center,Xitsonga,1.0,1.0,First,Parents or guardians,Greater than 80,Township,6,5,Own Automobile/car,0.0,0.0,Parents provided lunch money,Bachelor,3,1.0,Rural Village,Both Parents,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,First,The desire to make a difference,University Residence,Catered,1.0,0.0,Between 6km and 9km,Walking,less than 30 minutes,3,"Bursary e.g., Eskom, Sasol etc.","Bursary e.g., Eskom, Sasol etc","Guardian e.g., grandparent, uncle, siblings etc.",0.0,0.0,Employed and earning salary/wages,Employed and earning salary/wages
,,,,,St Thomas College ,Sepedi,0.0,1.0,Second,Parents or guardians,Between 20 and 30,Suburb/City/Town,11,11,Public Transport,0.0,0.0,Parents provided lunch money,School leaving,5,1.0,Rural Village,Both Parents,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,First,Family,University Residence,Self Catering,1.0,1.0,,University bus service,Between 31 minutes and an hour,2,"Bursary e.g., Eskom, Sasol etc.","Bursary e.g., Eskom, Sasol etc","Bursary e.g., Eskom, Sasol etc.",,,,
,,,,,Shobiyana Senior School,English,1.0,1.0,First,No fee-paying school,Greater than 80,Rural Village,6,4,Dropped off by parent or relative,0.0,1.0,School based feeding programme,Bachelor,2,1.0,Rural Village,Single Parent,0.0,0.0,0.0,1.0,15.0,0,1,0,0,1,1,1,First,The desire to make a difference,University Residence,,1.0,1.0,Less than 5km,Walking,Between 31 minutes and an hour,2,NSFAS,NSFAS,NSFAS,1.0,1.0,,Self-employed
,,,,,Marcia Mokoena Secondary School ,English,1.0,1.0,Second,No fee-paying school,Between 31 and 40,Rural Village,6,4,Walking,0.0,0.0,School based feeding programme,Bachelor,3,1.0,Rural Village,No support,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,First,Job Security,University Residence,Self Catering,1.0,1.0,Less than 5km,Walking,less than 30 minutes,1,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,St augustine,English,1.0,0.0,Second,Parents or guardians,Greater than 80,Private school,8,8,Scholar transport (Rural learners),0.0,0.0,Parents provided lunch box.,Bachelor,2,1.0,Farm,Both Parents,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,First,Passion,University Residence,Self Catering,1.0,0.0,Greater than 30km,University bus service,Between 31 minutes and an hour,1,NSFAS,NSFAS,NSFAS,1.0,0.0,Retired with retirement annuity income,Employed and earning salary/wages
,,,,,Tshwane Secondary School,English,1.0,0.0,Second,Parents or guardians,Between 31 and 40,Suburb/City/Town,5,5,Own Automobile/car,1.0,1.0,Parents provided lunch box.,Bachelor,6,1.0,Township,Both Parents,1.0,5.0,0.0,1.0,6.0,0,1,0,0,0,0,1,First,Passion,University Residence,Self Catering,1.0,1.0,Less than 5km,Walking,less than 30 minutes,2,NSFAS,NSFAS,NSFAS,1.0,1.0,Retired with retirement annuity income,
0.5,0.5,0.0,1.0,1.0,Sidungeni secondary school,SiSwati,1.0,1.0,First,Parents or guardians,Between 41 and 60,Rural Village,5,5,Walking,0.0,0.0,School based feeding programme,Bachelor,4,1.0,Rural Village,Single Parent,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,First,The desire to make a difference,University Residence,,1.0,1.0,Greater than 30km,University bus service,Between 31 minutes and an hour,5,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Ramatshagalala secondary school ,Sepedi,1.0,1.0,Second,No fee-paying school,Between 31 and 40,Rural Village,7,6,Walking,0.0,,School based feeding programme,Bachelor,6,1.0,Rural Village,Both Parents,0.0,0.0,0.0,1.0,15.0,1,1,1,0,1,1,1,First,Family,University Residence,Self Catering,1.0,0.0,Less than 5km,Walking,Between 31 minutes and an hour,2,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Ntswane secondary school ,English,1.0,0.0,Second,No fee-paying school,Between 41 and 60,Rural Village,6,4,Walking,0.0,1.0,School based feeding programme,Bachelor,5,1.0,Rural Village,Single Parent,0.0,0.0,0.0,1.0,5.0,1,1,1,0,0,1,1,First,The desire to make a difference,University Residence,Self Catering,1.0,1.0,Between 20km and 30km,University bus service,Between 31 minutes and an hour,3,Government scholarship/bursary,Government scholarship/bursary,Government scholarship/bursary,,,,
,,,,,Mafemani Nxumalo Secondary School,English,1.0,0.0,Second,No fee-paying school,Between 31 and 40,Public,8,7,Public Transport,1.0,1.0,Parents provided lunch money,Bachelor,4,1.0,Rural Village,Both Parents,0.0,0.0,0.0,1.0,6.0,1,1,1,0,0,0,1,First,Passion,University Residence,Self Catering,0.0,1.0,Less than 5km,Walking,less than 30 minutes,2,Funding arrangements not analyzed (if none of the above options apply),Funding arrangements not finalized (if none of the above options apply),Funding arrangements not finalized (if none of the above options apply),1.0,0.0,Employed and earning salary/wages,Unemployed and looking for work
,,,,,Seabe High School ,English,1.0,0.0,Second,Parents or guardians,Between 31 and 40,Rural Village,7,6,School Bus,0.0,0.0,Parents provided lunch box.,Diploma,2,1.0,Rural Village,"Spouse/Partner e.g. wife, boyfriend etc.",1.0,2.0,0.0,0.0,0.0,1,1,0,0,0,0,1,First,The desire to make a difference,Home,,,0.0,Between 6km and 9km,Own automobile/car,less than 30 minutes,2,Paying for myself,,Paying for myself,,,,
,,,,,Reddam House Bedfordview ,English,0.0,1.0,First,Parents or guardians,Greater than 80,Private school,11,10,Dropped off by parent or relative,1.0,1.0,Parents provided lunch box.,Bachelor,6,1.0,Suburb/City/Town,Both Parents,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,1,First,The desire to make a difference,Private,Self Catering,1.0,0.0,Between 20km and 30km,Own automobile/car,Between 31 minutes and an hour,5,Parent/Parents,Parent/Parents,"Guardian e.g., grandparent, uncle, siblings etc.",,,Employed and earning salary/wages,Employed and earning salary/wages
,,,,,Motse maria catholic school ,Sepedi,1.0,1.0,Second,Parents or guardians,Between 61 and 80,Home schooling,11,9,Boarding school,0.0,1.0,One meal a day at home,Bachelor,2,0.0,Rural Village,Single Parent,1.0,2.0,0.0,1.0,5.0,1,1,1,0,0,1,1,First,Family,University Residence,Self Catering,1.0,0.0,Less than 5km,Walking,less than 30 minutes,2,NSFAS,NSFAS,NSFAS,1.0,1.0,Employed and earning salary/wages,Unemployed and looking for work
,,,,,Rama Secondary school ,Sepedi,1.0,0.0,Second,No fee-paying school,Between 41 and 60,Rural Village,5,2,Scholar transport (Rural learners),0.0,0.0,School based feeding programme,Bachelor,2,0.0,Rural Village,No support,1.0,2.0,0.0,1.0,11.0,1,1,0,0,0,0,1,First,Other,University Residence,Self Catering,1.0,1.0,Less than 5km,Walking,Between 31 minutes and an hour,2,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Chipa Tabane Secondary School,Sepedi,1.0,0.0,Second,No fee-paying school,Between 31 and 40,Township,8,8,Walking,0.0,1.0,School based feeding programme,Bachelor,1,1.0,Township,Single Parent,0.0,0.0,0.0,1.0,5.0,1,1,0,0,0,1,1,First,Role Models,University Residence,Catered,1.0,0.0,Less than 5km,Walking,less than 30 minutes,2,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Zweliwelile Senior Secondary School,Isixhosa ,1.0,1.0,Second,No fee-paying school,Between 61 and 80,Rural Village,6,6,Walking,0.0,1.0,School based food garden,Bachelor,3,0.0,Rural Village,Single Parent,1.0,3.0,0.0,1.0,5.0,0,0,0,0,0,0,0,First,Passion,University Residence,,1.0,1.0,Less than 5km,Walking,less than 30 minutes,0,Funding arrangements not analyzed (if none of the above options apply),Funding arrangements not finalized (if none of the above options apply),Funding arrangements not finalized (if none of the above options apply),1.0,0.0,,Domestic servant or unskilled labour
,,,,,kweledi secondary,Sepedi,1.0,1.0,Second,No fee-paying school,Greater than 80,Rural Village,7,6,Walking,1.0,0.0,Parents provided lunch money,Bachelor,2,1.0,Rural Village,Both Parents,0.0,0.0,0.0,1.0,5.0,1,1,0,0,1,0,1,First,Job Security,University Residence,Self Catering,1.0,1.0,Greater than 30km,University bus service,Between 31 minutes and an hour,1,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Golozela Secondary School,IsiZulu,1.0,1.0,Second,Parents or guardians,Between 41 and 60,Rural Village,7,4,Walking,0.0,0.0,School based feeding programme,Bachelor,2,0.0,Rural Village,No support,0.0,0.0,0.0,1.0,5.0,1,1,1,0,0,1,1,First,Passion,University Residence,Self Catering,1.0,0.0,Less than 5km,Walking,less than 30 minutes,1,Funding arrangements not analyzed (if none of the above options apply),Funding arrangements not finalized (if none of the above options apply),Funding arrangements not finalized (if none of the above options apply),,,,
,,,,,Madisong Secondary School,Setswana,1.0,0.0,First,Government scholarship/bursary,Between 20 and 30,Township,8,6,Walking,1.0,1.0,Parents provided lunch money,Bachelor,5,1.0,Township,Both Parents,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,1,Third,Passion,University Residence,Self Catering,1.0,0.0,Less than 5km,Walking,Between 31 minutes and an hour,2,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Tshivhase secondary school,Tshivenda,1.0,0.0,First,No fee-paying school,Between 41 and 60,Rural Village,9,8,Public Transport,0.0,1.0,School based feeding programme,Bachelor,4,1.0,Rural Village,Both Parents,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,First,Passion,University Residence,Self Catering,1.0,1.0,Greater than 30km,University bus service,Between 31 minutes and an hour,1,"Bursary e.g., Eskom, Sasol etc.","Bursary e.g., Eskom, Sasol etc","Guardian e.g., grandparent, uncle, siblings etc.",,,Employed and earning salary/wages,Unemployed and looking for work
,,,,, Vhudzani Secondary School ,Tshivenda,1.0,0.0,Second,Self-funded,Between 31 and 40,Rural Village,8,8,Public Transport,0.0,0.0,Parents provided lunch box.,Diploma,6,1.0,Suburb/City/Town,"Spouse/Partner e.g. wife, boyfriend etc.",1.0,2.0,0.0,0.0,0.0,0,0,1,0,0,1,1,Second,The desire to make a difference,Home,,,1.0,Between 15km and 19km,Own automobile/car,less than 30 minutes,2,Paying for myself,,Paying for myself,,,,
0.801,0.801,0.0,1.0,1.0,Geysdorp Secondary ,Setswana,1.0,1.0,First,No fee-paying school,Less than 20,Farm,5,5,Public Transport,0.0,0.0,School based feeding programme,Bachelor,2,0.0,Rural Village,Single Parent,1.0,1.0,0.0,1.0,15.0,0,1,0,0,0,0,1,First,Role Models,University Residence,Self Catering,1.0,1.0,Less than 5km,Walking,Between 31 minutes and an hour,2,Government scholarship/bursary,Government scholarship/bursary,Government scholarship/bursary,,,,
,,,,,Masitise High school ,Sesotho,1.0,1.0,Second,Parents or guardians,Between 41 and 60,Public,10,11,Boarding school,0.0,0.0,School based feeding programme,School leaving,1,0.0,Rural Village,Other (Please Specify),0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0,1,First,The desire to make a difference,University Residence,Catered,1.0,0.0,Less than 5km,Walking,less than 30 minutes,1,Government scholarship/bursary,Government scholarship/bursary,Government scholarship/bursary,0.0,0.0,Unemployed and looking for work,
,,,,,KWANDEBELE SCIENCE SCHOOL,English,1.0,1.0,First,No fee-paying school,Between 41 and 60,Township,12,12,Scholar transport (Rural learners),1.0,0.0,School based feeding programme,Bachelor,5,1.0,Township,Single Parent,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,First,Other,University Residence,Self Catering,1.0,0.0,Less than 5km,Walking,Between 31 minutes and an hour,2,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Khaiso High School ,Sepedi,1.0,1.0,First,No fee-paying school,Between 61 and 80,Township,6,5,Public Transport,0.0,1.0,School based feeding programme,Bachelor,1,0.0,Rural Village,Single Parent,1.0,1.0,0.0,1.0,11.0,0,0,0,0,0,1,1,First,Passion,University Residence,Self Catering,1.0,1.0,Between 6km and 9km,Walking,Between 31 minutes and an hour,1,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Tiyani Secondary school ,Xitsonga,1.0,1.0,First,No fee-paying school,Greater than 80,Rural Village,8,7,Scholar transport (Rural learners),0.0,0.0,School based feeding programme,Bachelor,5,1.0,Rural Village,Single Parent,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,1,First,Job Security,University Residence,Self Catering,1.0,0.0,Between 6km and 9km,Walking,less than 30 minutes,2,NSFAS,NSFAS,NSFAS,1.0,1.0,Employed and earning salary/wages,Employed and earning salary/wages
,,,,,Kaalfontein secondary school,IsiZulu,1.0,1.0,Second,No fee-paying school,Between 41 and 60,Township,5,5,Walking,0.0,0.0,School based feeding programme,Bachelor,2,0.0,Township,Other (Please Specify),0.0,0.0,0.0,1.0,5.0,0,0,1,0,0,0,1,Second,Passion,University Residence,Self Catering,,0.0,Less than 5km,Walking,Between 31 minutes and an hour,1,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Vhafamadi Secondary School ,Tshivenda,1.0,0.0,Second,No fee-paying school,Between 61 and 80,Rural Village,9,6,Scholar transport (Rural learners),0.0,0.0,School based feeding programme,Bachelor,2,0.0,Rural Village,Both Parents,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,1,First,Job Security,University Residence,Self Catering,0.0,0.0,Less than 5km,Walking,less than 30 minutes,2,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Hoërskool Dinamika,English,0.0,0.0,First,Parents or guardians,Between 20 and 30,Suburb/City/Town,10,9,Dropped off by parent or relative,1.0,1.0,Parents provided lunch box.,Bachelor,4,1.0,Township,Both Parents,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,Second,Other,University Residence,Self Catering,1.0,,Less than 5km,Walking,less than 30 minutes,2,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Nkgopoleng Bakone Senior Secondary School,Sepedi,1.0,1.0,Second,Government scholarship/bursary,Greater than 80,Rural Village,8,7,School Bus,1.0,0.0,School based feeding programme,Bachelor,5,1.0,Rural Village,Single Parent,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,Second,Passion,University Residence,Self Catering,1.0,0.0,Between 6km and 9km,Walking,Between 31 minutes and an hour,2,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Leap 4 science and maths school ,English,1.0,0.0,First,Parents or guardians,Between 20 and 30,Township,11,9,Dropped off by parent or relative,1.0,0.0,Parents provided lunch box.,Bachelor,5,1.0,Suburb/City/Town,Both Parents,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,Third,The desire to make a difference,University Residence,Self Catering,1.0,0.0,Less than 5km,Walking,less than 30 minutes,2,NSFAS,NSFAS,"Guardian e.g., grandparent, uncle, siblings etc.",1.0,1.0,Employed and earning salary/wages,Employed and earning salary/wages
,,,,,Hlabangemehlo Secondary School,English,1.0,1.0,Second,No fee-paying school,Between 20 and 30,Rural Village,7,5,Walking,0.0,0.0,School based feeding programme,School leaving,2,1.0,Rural Village,Both Parents,0.0,0.0,0.0,,,1,1,1,0,0,0,1,First,Family,University Residence,Self Catering,1.0,1.0,Less than 5km,Walking,less than 30 minutes,1,NSFAS,NSFAS,NSFAS,1.0,1.0,Unemployed and looking for work,
,,,,,Dover Combined Farm School ,IsiZulu,1.0,1.0,Second,Parents or guardians,Between 41 and 60,Farm,5,6,Public Transport,0.0,1.0,Parents provided lunch box.,School leaving,6,1.0,Rural Village,Both Parents,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,1,1,Third,Passion,University Residence,Self Catering,1.0,0.0,Between 10km and 14km,Walking,Between 31 minutes and an hour,2,NSFAS,NSFAS,NSFAS,1.0,1.0,Employed and earning salary/wages,Unemployed and looking for work
,,,,,Dennis matlhaba ll ,Sepedi,1.0,1.0,Second,Parents or guardians,Greater than 80,Public,10,9,Walking,0.0,0.0,School based feeding programme,Bachelor,2,0.0,Rural Village,Both Parents,1.0,2.0,0.0,1.0,6.0,1,1,1,0,1,1,1,First,Passion,University Residence,Self Catering,1.0,0.0,Between 6km and 9km,Walking,less than 30 minutes,2,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Maserumule secondary school ,Sepedi,1.0,1.0,First,No fee-paying school,Between 31 and 40,Rural Village,9,9,Walking,1.0,1.0,School based feeding programme,,4,1.0,Rural Village,Both Parents,,,0.0,0.0,0.0,0,0,0,0,0,0,1,First,The desire to make a difference,University Residence,Self Catering,1.0,0.0,Less than 5km,Walking,Between 31 minutes and an hour,2,NSFAS,NSFAS,NSFAS,1.0,1.0,,Unemployed and looking for work
,,,,,Peu secondary school ,English,1.0,0.0,Second,Parents or guardians,Between 41 and 60,Private school,7,7,Scholar transport (Rural learners),0.0,0.0,Parents provided lunch money,Bachelor,1,1.0,Rural Village,Single Parent,1.0,2.0,0.0,0.0,0.0,1,1,1,0,0,1,1,First,Job Security,University Residence,Self Catering,0.0,1.0,Less than 5km,Walking,Between 31 minutes and an hour,2,NSFAS,NSFAS,NSFAS,1.0,1.0,,
,,,,,Seageng Secondary School ,Setswana,1.0,1.0,First,No fee-paying school,Between 31 and 40,Township,9,8,Walking,1.0,0.0,School based feeding programme,Bachelor,3,1.0,Township,Both Parents,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,1,First,Passion,University Residence,Self Catering,1.0,0.0,Between 6km and 9km,Walking,less than 30 minutes,1,NSFAS,NSFAS,NSFAS,1.0,1.0,Employed and earning salary/wages,Unemployed and looking for work
,,,,,St lewis Bertrand's High school ,IsiZulu,1.0,0.0,Second,No fee-paying school,Between 41 and 60,Rural Village,9,0,Walking,0.0,0.0,Parents provided lunch money,School leaving,2,0.0,Rural Village,Both Parents,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,Second,Other,University Residence,Catered,0.0,0.0,Between 6km and 9km,Walking,,2,NSFAS,NSFAS,NSFAS,1.0,1.0,Unemployed and looking for work,Unemployed and looking for work
